1202,4095,610,719,2.88,5.34,7.91,HELLO
1201,4095,610,719,2.72,5.42,7.74,HELLO
1201,4095,610,719,2.89,5.54,7.47,HELLO
1202,4095,610,719,2.64,5.67,7.45,HELLO
1201,4095,610,719,2.72,5.66,7.84,HELLO
1201,4095,610,719,2.78,5.65,7.79,HELLO
1201,4095,610,719,2.31,5.91,7.93,HELLO
1200,4095,610,719,2.18,5.99,7.9,HELLO
1201,4095,610,719,2.25,5.7,8.26,HELLO
1200,4095,610,719,2.21,5.66,8.36,HELLO
1200,4095,611,720,2.53,5.66,8.5,HELLO
1200,4095,611,720,2.42,5.95,8.1,HELLO
1201,4095,611,720,2.38,6.1,8.25,HELLO
1200,4095,611,720,2.57,6.05,8.06,HELLO
1200,4095,611,719,2.62,5.71,7.68,HELLO
1200,4095,611,719,2.61,5.59,7.88,HELLO
1200,4095,611,719,2.5,5.4,7.71,HELLO
1200,4095,611,719,2,5.64,7.67,HELLO
1200,4095,611,721,1.91,5.7,7.81,HELLO
1200,4095,611,721,2.05,5.66,8.18,HELLO
1200,4095,611,721,2.53,5.91,8.44,HELLO
1200,4095,611,721,2.51,6.04,7.94,HELLO
1200,4095,611,721,2.41,6.06,7.63,HELLO
1200,4095,611,721,2.32,6.03,7.58,HELLO
1201,4095,611,720,2.3,5.99,7.71,HELLO
1201,4095,610,722,1.97,5.88,7.9,HELLO
1201,4095,610,722,1.75,6.2,7.75,HELLO
1201,4095,610,722,1.7,6.19,8,HELLO
1201,4095,610,722,2.1,6.07,7.99,HELLO
1201,4095,610,723,2.56,6.07,7.63,HELLO
1201,4095,611,723,2.37,6.31,7.34,HELLO
1201,4095,610,723,2.35,6.36,7,HELLO
1201,4095,610,723,2.1,6.33,7.94,HELLO
1201,4095,610,721,2.31,6.06,8,HELLO
1201,4095,610,721,2.45,5.91,7.95,HELLO
1201,4095,610,721,2.66,5.96,7.57,HELLO
1200,4095,610,721,2.43,5.93,7.46,HELLO
1200,4095,610,721,2.1,5.94,7.95,HELLO
1200,4095,610,721,2.09,5.82,8.15,HELLO
1200,4095,610,722,2.26,5.8,8.25,HELLO
1200,4095,610,720,2.41,5.16,7.86,HELLO
1200,4095,610,720,2.49,5.45,7.79,HELLO
1200,4095,610,720,1.89,5.65,8.45,HELLO
1200,4095,611,720,1.99,5.43,8.28,HELLO
1200,4095,610,720,1.84,5.75,8.16,HELLO
1200,4095,610,720,2.56,5.97,7.66,HELLO
1200,4095,610,720,2.47,5.57,8.04,HELLO
1200,4095,610,720,2.24,5.56,7.86,HELLO
1200,4095,610,720,2.12,5.36,7.69,HELLO
1200,4095,610,720,1.45,5.64,8.1,HELLO
1201,4095,610,720,1.32,5.63,8.29,HELLO
1201,4095,610,720,1.67,5.94,8.25,HELLO
1200,4095,610,720,2.45,5.98,7.81,HELLO
1200,4095,610,720,2.27,6.24,7.76,HELLO
1200,4095,610,720,1.97,6.42,7.79,HELLO
1200,4095,610,720,1.85,6.47,8.2,HELLO
1200,4095,610,720,1.8,6.09,8.43,HELLO
1200,4095,610,720,2.84,5.75,7.75,HELLO
1200,4095,609,720,2.48,5.89,7.27,HELLO
1200,4095,610,719,1.73,6.04,7.57,HELLO
1200,4095,609,719,1.8,6.12,7.31,HELLO
1200,4095,610,719,2.13,6.12,6.92,HELLO
1200,4095,609,719,2.24,6.36,6.77,HELLO
1200,4095,609,719,1.25,6.31,6.64,HELLO
1200,4095,609,719,1.86,6.36,7.09,HELLO
1200,4095,609,720,2.12,6.53,7.02,HELLO
1200,4095,610,720,1.92,6.64,7.29,HELLO
1200,4095,610,720,1.48,6.56,7.28,HELLO
1200,4095,610,720,2.33,6.54,7.87,HELLO
1200,4095,610,720,2.2,6.43,7.71,HELLO
1201,4095,610,720,1.85,6.75,6.83,HELLO
1200,4095,610,720,1.83,7.31,5.61,HELLO
1200,4095,610,720,0.71,7.92,5.94,HELLO
1201,4095,610,720,-0.27,7.78,7.65,HELLO
1201,4095,610,720,0.58,7.4,7.6,HELLO
1201,4095,610,720,1.57,7.33,6.73,HELLO
1201,4095,610,720,0.99,7.63,6.28,HELLO
1201,4095,610,720,0.91,7.87,6.19,HELLO
1201,4095,610,720,1.1,8.09,6.29,HELLO
1201,4095,610,720,0.77,7.77,6.01,HELLO
1201,4095,611,720,1.19,7.13,5.77,HELLO
1200,4095,611,720,1.21,6.98,5.86,HELLO
1200,4095,610,720,1.3,7.56,6.34,HELLO
1200,4095,611,720,1.78,8.16,7.03,HELLO
1200,4095,610,719,1.97,8.16,6.6,HELLO
1200,4095,610,719,1.51,8.14,6.17,HELLO
1200,4095,610,719,1.17,7.88,6.2,HELLO
1200,4095,610,719,0.92,7.58,6.2,HELLO
1200,4095,611,720,1.18,7.74,6.42,HELLO
1200,4095,611,720,1.13,7.93,6.46,HELLO
1200,4095,611,720,1.24,7.91,6.45,HELLO
1200,4095,611,720,0.95,7.81,6.22,HELLO
1200,4095,611,720,1.06,7.51,6.45,HELLO
1200,4095,611,720,1.3,7.3,6.56,HELLO
1200,4095,611,720,1.4,7.18,6.71,HELLO
1201,4095,611,720,1.36,7.25,6.62,HELLO
1201,4095,611,720,1.45,7.37,6.76,HELLO
1201,4095,611,720,1.61,7.15,6.94,HELLO
1201,4095,611,720,1.82,7.07,7.01,HELLO
1201,4095,611,720,1.92,7,6.98,HELLO
1201,4095,611,720,1.86,7.03,7.28,HELLO
1201,4095,611,720,1.93,6.79,7.84,HELLO
1201,4095,611,720,2.4,6.62,8.14,HELLO
1201,4095,611,720,2.72,6.51,7.94,HELLO
1201,4095,611,720,2.47,6.41,7.94,HELLO
1201,4095,611,720,2.2,6.25,8.03,HELLO
1201,4095,611,720,2.26,6.11,7.94,HELLO
1201,4095,611,720,2.58,5.73,7.79,HELLO
1201,4095,611,720,2.61,5.61,7.71,HELLO
1201,4095,611,720,2.6,5.62,7.69,HELLO
1201,4095,611,720,2.55,5.55,7.43,HELLO
1201,4095,611,720,2.31,5.5,7.67,HELLO
1201,4095,612,720,2.37,5.36,7.61,HELLO
1200,4095,611,720,2.89,5.26,7.39,HELLO
1200,4095,611,720,3.27,5.2,7.43,HELLO
1200,4095,611,720,3.23,5.28,7.47,HELLO
1200,4095,611,720,2.98,5.44,7.69,HELLO
1200,4095,611,720,3,5.6,7.78,HELLO
1200,4095,611,720,3.03,5.66,7.66,HELLO
1200,4095,611,720,2.92,5.88,7.62,HELLO
1200,4095,611,720,2.8,5.87,7.57,HELLO
1200,4095,611,720,2.73,5.82,7.58,HELLO
1200,4095,611,720,2.66,6.09,7.11,HELLO
1200,4095,611,720,2.6,6.08,7,HELLO
1200,4095,611,720,2.47,6.25,7.1,HELLO
1200,4095,611,720,2.07,6.41,6.77,HELLO
1200,4095,611,720,2.5,6.58,6.72,HELLO
1200,4095,611,720,2.92,6.68,7.09,HELLO
1200,4095,611,720,2.87,6.45,7.26,HELLO
1200,4095,611,720,2.72,6.51,7.28,HELLO
1200,4095,611,720,2.63,6.6,7.13,HELLO
1200,4095,611,720,2.43,6.76,7.05,HELLO
1200,4095,611,720,2.21,6.81,7.28,HELLO
1200,4095,611,720,2.26,6.91,7.31,HELLO
1200,4095,611,720,2.04,6.85,7.47,HELLO
1200,4095,611,720,2.18,6.59,7.65,HELLO
1200,4095,611,721,2.21,6.57,7.38,HELLO
1200,4095,611,721,2.06,6.62,7.56,HELLO
1200,4095,611,721,2.34,6.48,7.51,HELLO
1200,4095,611,721,2.48,6.32,7.62,HELLO
1200,4095,611,721,2.33,6.2,7.65,HELLO
1201,4095,611,721,2.3,6,7.4,HELLO
1201,4095,611,721,2.13,6.03,7.12,HELLO
1201,4095,611,721,2.05,5.88,7.11,HELLO
1201,4095,611,721,1.92,6.04,7.17,HELLO
1201,4095,611,721,1.87,6.26,7.49,HELLO
1201,4095,611,721,1.78,6.29,8.1,HELLO
1201,4095,611,721,1.65,6.38,8.67,HELLO
1201,4095,612,721,1.76,6.35,8.53,HELLO
1201,4095,611,721,1.64,6.59,8.46,HELLO
1201,4095,611,721,1.79,6.75,7.84,HELLO
1201,4095,611,719,1.39,6.72,7.5,HELLO
1201,4095,611,719,1.6,6.59,7.47,HELLO
1201,4095,611,719,1.89,6.6,7.68,HELLO
1201,4095,611,719,2.39,6.34,7.43,HELLO
1200,4095,611,719,2.5,6.14,7.52,HELLO
1200,4095,611,719,2.95,5.91,7.47,HELLO
1200,4095,611,719,3.4,5.7,7.08,HELLO
1200,4095,611,719,3.69,5.9,7.33,HELLO
1200,4095,611,719,3.84,5.65,7.38,HELLO
1200,4095,611,719,3.82,5.74,7.49,HELLO
1200,4095,611,719,3.51,5.65,7.79,HELLO
1200,4095,611,719,3.29,5.54,7.94,HELLO
1200,4095,610,720,3.21,5.5,7.83,HELLO
1200,4095,610,720,2.85,5.85,7.85,HELLO
1200,4095,610,720,2.64,5.93,7.76,HELLO
1200,4095,611,718,2.65,5.88,7.77,HELLO
1200,4095,610,718,2.85,5.98,7.84,HELLO
1200,4095,610,718,3.01,5.66,8.1,HELLO
1200,4095,610,718,3.24,5.7,8.16,HELLO
1200,4095,611,718,3.25,5.77,8.03,HELLO
1200,4095,611,718,2.93,5.65,8.11,HELLO
1200,4095,610,718,2.84,5.86,7.77,HELLO
1200,4095,611,718,3.06,5.68,7.69,HELLO
1200,4095,610,718,3.2,5.63,7.29,HELLO
1200,4095,611,718,3.56,5.74,6.76,HELLO
1200,4095,611,718,3.54,5.82,6.57,HELLO
1200,4095,610,718,3.7,5.87,6.28,HELLO
1200,4095,611,718,3.66,5.83,6.64,HELLO
1200,4095,610,718,3.85,5.82,6.64,HELLO
1200,4095,610,718,3.46,6.04,6.82,HELLO
1200,4095,610,720,2.27,6.52,6.8,HELLO
1200,4095,610,720,1.64,6.93,7.19,HELLO
1200,4095,610,720,1.83,6.58,7.31,HELLO
1200,4095,610,720,2.48,6.44,7.06,HELLO
1200,4095,610,720,2.78,6.22,7.23,HELLO
1200,4095,610,720,3.04,6.03,7.16,HELLO
1200,4095,610,720,2.95,5.89,7.43,HELLO
1200,4095,610,720,2.97,5.76,7.63,HELLO
1200,4095,610,720,2.74,5.96,7.36,HELLO
1200,4095,610,720,2.5,6.42,6.98,HELLO
1200,4095,610,720,2.46,6.99,6.51,HELLO
1200,4095,610,720,2.21,7.36,6.41,HELLO
1200,4095,610,720,2.09,7.57,6.74,HELLO
1200,4095,610,720,2.25,7.8,6.67,HELLO
1200,4095,610,720,2.05,7.9,6.51,HELLO
1200,4095,610,720,1.5,7.85,6.62,HELLO
1200,4095,611,720,1.45,7.73,6.81,HELLO
1200,4095,611,720,1.61,7.2,6.95,HELLO
1200,4095,611,720,2.28,6.84,7.22,HELLO
1200,4095,611,720,2.78,6.28,7.64,HELLO
1200,4095,611,720,2.94,5.9,7.94,HELLO
1200,4095,611,720,2.83,6.02,8.33,HELLO
1200,4095,611,720,2.46,6.01,7.92,HELLO
1200,4095,611,720,1.89,5.93,7.58,HELLO
1200,4095,611,720,1.53,6,7.21,HELLO
1200,4095,611,720,1.8,6.28,6.98,HELLO
1200,4095,611,720,1.89,6.11,6.89,HELLO
1200,4095,611,720,1.81,5.85,7.84,HELLO
1200,4095,611,720,2.26,5.67,8.33,HELLO
1200,4095,611,720,2.46,5.57,8.97,HELLO
1200,4095,612,720,2.31,5.35,9.88,HELLO
1200,4095,612,720,2.44,5.41,9.76,HELLO
1200,4095,611,719,2.44,5.84,9.32,HELLO
1200,4095,611,719,2.31,6.17,9,HELLO
1200,4095,611,719,2.27,6.28,8.35,HELLO
1200,4095,611,719,2.37,6.54,7.87,HELLO
1200,4095,611,719,2.4,6.42,7.63,HELLO
1200,4095,611,719,2.35,6.33,7.4,HELLO
1200,4095,611,719,2.46,6.14,7.3,HELLO
1200,4095,611,719,2.39,5.94,7.23,HELLO
1200,4095,611,720,2.52,5.57,7.45,HELLO
1200,4095,611,720,2.78,5.17,7.42,HELLO
1200,4095,611,720,2.72,5.29,7.39,HELLO
1200,4095,611,720,2.61,5.31,7.22,HELLO
1200,4095,610,720,2.48,5.41,7.35,HELLO
1200,4095,610,720,2.43,5.18,7.29,HELLO
1200,4095,610,720,2.6,5.3,6.88,HELLO
1200,4095,610,720,1.8,5.36,6.37,HELLO
1200,4095,610,720,0.97,5.86,6.14,HELLO
1200,4095,611,720,1.2,6.28,6.09,HELLO
1200,4095,611,720,1.87,6.17,6.27,HELLO
1200,4095,611,720,2.55,6.45,6.62,HELLO
1200,4095,611,720,2.86,6.23,6.87,HELLO
1200,4095,611,720,2.54,6.04,7.73,HELLO
1200,4095,611,720,2.79,5.9,8.38,HELLO
1200,4095,611,720,3.16,5.5,8.42,HELLO
1200,4095,611,720,2.83,5.57,8.26,HELLO
1200,4095,611,720,2.07,5.54,9.12,HELLO
1200,4095,611,720,2.21,5.45,9.12,HELLO
1201,4095,611,720,2.46,5.2,9.4,HELLO
1201,4095,611,720,2.57,5.56,9.47,HELLO
1201,4095,611,720,2.33,5.71,9.91,HELLO
1200,4095,611,720,2.29,5.79,9.36,HELLO
1200,4095,611,720,1.99,5.95,8.88,HELLO
1201,4095,611,720,1.62,6.21,8.55,HELLO
1200,4095,611,720,1.28,6.16,8.66,HELLO
1200,4095,611,720,1.5,6.12,8.41,HELLO
1200,4095,611,720,1.87,6.09,8.1,HELLO
1200,4095,611,720,1.93,6,8.04,HELLO
1200,4095,611,720,2.14,6.12,7.8,HELLO
1200,4095,611,720,2.27,6.22,7.72,HELLO
1201,4095,611,720,2.45,6.15,7.79,HELLO
1200,4095,611,720,2.64,6,7.73,HELLO
1201,4095,611,720,2.72,5.93,7.92,HELLO
1200,4095,611,720,2.92,5.89,7.75,HELLO
1200,4095,611,720,2.91,5.9,7.83,HELLO
1200,4095,611,720,2.96,5.78,7.84,HELLO
1200,4095,611,720,2.76,5.76,7.64,HELLO
1200,4095,611,720,2.83,5.68,7.82,HELLO
1200,4095,611,720,2.85,5.54,7.77,HELLO
1200,4095,610,720,2.76,5.41,7.7,HELLO
1200,4095,610,719,2.83,5.26,7.87,HELLO
1200,4095,610,719,2.87,5.3,7.64,HELLO
1200,4095,611,719,2.71,5.26,7.82,HELLO
1200,4095,610,719,2.7,5.23,7.61,HELLO
1200,4095,610,720,2.65,4.96,8.13,HELLO
1200,4095,610,720,2.92,4.74,8.17,HELLO
1200,4095,610,719,2.87,4.78,8.15,HELLO
1200,4095,610,719,2.9,5.09,7.66,HELLO
1200,4095,611,720,2.91,5.18,7.61,HELLO
1200,4095,611,720,2.87,5.22,7.57,HELLO
1200,4095,611,720,2.92,5.39,7.68,HELLO
1200,4095,611,720,3.03,5.23,7.49,HELLO
1200,4095,611,721,2.92,5.4,7.59,HELLO
1200,4095,611,721,2.9,5.22,8.12,HELLO
1200,4095,611,721,3.2,5.26,7.83,HELLO
1200,4095,611,721,3.11,5.46,7.74,HELLO
1200,4095,611,721,2.9,5.58,7.81,HELLO
1200,4095,611,721,2.98,5.63,7.74,HELLO
1200,4095,611,721,2.96,5.61,7.7,HELLO
1200,4095,611,721,2.85,5.72,7.79,HELLO
1200,4095,611,721,2.66,5.68,7.79,HELLO
1200,4095,611,721,2.75,5.54,8.15,HELLO
1200,4095,611,721,2.96,5.35,8.09,HELLO
1200,4095,610,720,2.91,5.36,7.87,HELLO
1200,4095,610,720,2.88,5.24,7.97,HELLO
1200,4095,610,720,2.9,5.07,7.92,HELLO
1200,4095,610,720,2.8,4.93,7.85,HELLO
1200,4095,610,720,2.74,4.82,8.1,HELLO
1200,4095,610,720,2.82,4.82,8.09,HELLO
1200,4095,610,720,2.8,5.01,7.99,HELLO
1200,4095,610,720,2.65,5.1,8.14,HELLO
1200,4095,610,720,2.77,5.14,8.01,HELLO
1200,4095,610,720,2.77,5.19,8.07,HELLO
1200,4095,610,720,2.81,5.14,8.24,HELLO
1200,4095,610,720,2.72,5.2,8.27,HELLO
1200,4095,611,720,2.66,5.08,8.51,HELLO
1200,4095,610,720,2.72,5.09,8.4,HELLO
1200,4095,611,720,2.73,5.16,8.37,HELLO
1200,4095,611,720,2.56,5.09,8.47,HELLO
1200,4095,611,720,2.61,5.03,8.52,HELLO
1200,4095,611,720,2.68,4.98,8.31,HELLO
1200,4095,611,720,2.51,5.18,8.3,HELLO
1200,4095,611,720,2.48,5.12,8.25,HELLO
1200,4095,611,720,2.46,5.26,8.32,HELLO
1200,4095,611,720,2.43,5.2,8.44,HELLO
1200,4095,610,720,2.31,5.19,8.64,HELLO
1200,4095,610,720,2.41,5.27,8.47,HELLO
1200,4095,610,720,2.2,5.59,8.27,HELLO
1200,4095,610,720,1.92,5.68,8.49,HELLO
1200,4095,610,720,1.86,5.5,8.45,HELLO
1200,4095,610,720,1.8,5.54,8.21,HELLO
1200,4095,610,720,1.56,5.61,8.43,HELLO
1200,4095,610,720,1.69,5.43,8.4,HELLO
1200,4095,610,719,1.68,5.34,8.28,HELLO
1200,4095,610,719,1.53,5.25,8.57,HELLO
1200,4095,611,719,1.76,5.05,8.76,HELLO
1200,4095,611,719,1.92,5.03,8.79,HELLO
1200,4095,611,719,2.06,4.92,8.93,HELLO
1200,4095,611,719,2.22,4.84,9.07,HELLO
1201,4095,611,719,2.15,4.89,9.03,HELLO
1200,4095,611,719,2.18,4.72,9.35,HELLO
1200,4095,611,719,2.56,4.47,9.33,HELLO
1201,4095,611,719,2.4,4.47,9.33,HELLO
1201,4095,611,719,2.23,4.48,9.32,HELLO
1201,4095,611,719,2.11,4.52,9.07,HELLO
1201,4095,611,719,2.05,4.5,8.83,HELLO
1201,4095,611,719,1.92,4.62,8.76,HELLO
